Date,AAPL,MSFT,TLT,VNQ,SPY
2021-03-26,118.28302764892578,227.8602294921875,119.3014678955078,79.01375579833984,372.9756774902344
2021-03-29,118.45867919921876,226.6654663085937,118.28889465332033,78.5541763305664,372.7873229980469
2021-03-30,117.00464630126952,223.3990173339844,118.90865325927734,78.65629577636719,371.7982482910156
2021-03-31,119.20030975341795,227.1761474609375,118.24524688720705,78.17970275878906,373.3053283691406
2021-04-01,120.02981567382812,233.51629638671875,120.20772552490234,79.60098266601562,377.3365783691406
2021-04-05,122.85977172851562,239.9913482666016,119.68326568603516,79.90739440917969,382.7525634765625
2021-04-06,123.16228485107422,238.825424194336,120.4962387084961,80.11164093017578,382.5265502929688
2021-04-07,124.8114776611328,240.79107666015625,119.65699768066406,80.17122650146484,382.9692687988281
2021-04-08,127.21208953857422,244.0189971923828,120.64482879638672,79.87334442138672,384.787109375
2021-04-09,129.78836059570312,246.52420043945312,120.20772552490234,79.77973937988281,387.5845642089844
2021-04-12,128.07081604003906,246.58206176757807,120.15534210205078,80.24781799316406,387.7258911132813
2021-04-13,131.18377685546875,249.06797790527344,121.0556411743164,80.6478271484375,388.8749694824219
2021-04-14,128.84176635742188,246.273681640625,120.67107391357422,80.2222900390625,387.5469055175781
2021-04-15,131.2521209716797,250.04119873046875,122.6903839111328,81.6265640258789,391.7100524902344
2021-04-16,130.92031860351562,251.2359313964844,121.73753356933594,81.80529022216797,393.0193786621094
2021-04-19,131.58384704589844,249.3088531494141,121.3878402709961,81.96698760986328,391.0884399414063
2021-04-20,129.89569091796875,248.84640502929688,121.94737243652344,82.63934326171875,388.2251281738281
2021-04-21,130.2762451171875,251.0818023681641,122.1921157836914,83.18401336669922,391.8985290527344
2021-04-22,128.75390625,247.7960968017578,122.725341796875,82.73295593261719,388.3191833496094
2021-04-23,131.0764617919922,251.63104248046875,122.4368667602539,83.21808624267578,392.5296325683594
2021-04-26,131.46681213378906,252.01646423339844,122.2620849609375,83.46489715576172,393.3489990234375
2021-04-27,131.14476013183594,252.42111206054688,121.1955795288086,83.45636749267578,393.2642517089844
2021-04-28,130.35430908203125,245.2812042236328,121.27423095703124,83.27763366699219,393.1512451171875
2021-04-29,130.25669860839844,243.3059539794922,120.9158172607422,83.99254608154297,395.6566467285156
2021-04-30,128.28550720214844,242.9879913330078,121.1955795288086,84.32447052001953,393.0570983886719
2021-05-03,129.33944702148438,242.6796417236328,121.2682113647461,84.16278076171875,393.90478515625
2021-05-04,124.76268005371094,238.75802612304688,122.09113311767578,83.61808013916016,391.474609375
2021-05-05,125.00666046142578,237.4861297607422,122.29251861572266,82.23081970214844,391.59710693359375
2021-05-06,126.60704040527344,240.62730407714844,122.4939193725586,82.69041442871094,394.7242431640625
2021-05-07,127.28153228759766,243.2578125,121.88976287841795,83.77976989746094,397.5970458984375
2021-05-10,123.9970932006836,238.1702423095703,120.65542602539062,83.75423431396484,393.6598510742188
2021-05-11,123.07821655273438,237.25485229492188,119.9725570678711,82.69890594482422,390.14654541015625
2021-05-12,120.00885009765624,230.28843688964844,118.7119140625,80.60527038574219,381.8577880859375
2021-05-13,122.1593780517578,234.1715240478516,118.8957290649414,81.65209197998047,386.4448547363281
2021-05-14,124.58360290527344,239.1048583984375,120.0075454711914,82.62232208251953,392.3788757324219
2021-05-17,123.43012237548828,236.2431488037109,119.7536849975586,82.70742797851562,391.3804626464844
2021-05-18,122.04205322265624,234.2196807861328,119.44728088378906,82.72444152832031,388.0084838867188
2021-05-19,121.88566589355467,234.7991485595703,119.15838623046876,82.46060943603516,386.99114990234375
2021-05-20,124.44674682617188,238.04415893554688,120.13888549804688,83.38829040527344,391.1544189453125
2021-05-21,122.60902404785156,236.77899169921875,120.52410125732422,83.30316925048828,390.8340759277344
2021-05-24,124.24146270751952,242.1969757080078,120.97053527832033,84.34146881103516,394.8184814453125
2021-05-25,124.04598236083984,243.1048126220703,122.09113311767578,84.31595611572266,393.9423828125
2021-05-26,123.9970932006836,242.88265991210932,121.88106536865234,84.6904296875,394.7242431640625
2021-05-27,122.46240234375,240.7772674560547,121.39083862304688,84.49466705322266,394.9314880371094
2021-05-28,121.80748748779295,241.13462829589844,121.19815826416016,85.00533294677734,395.6378479003906
2021-06-01,121.4848861694336,238.93264770507807,121.1710205078125,86.5372543334961,395.2893981933594
2021-06-02,122.2473373413086,238.8361053466797,121.45157623291016,87.550048828125,395.9109497070313
2021-06-03,120.7615203857422,237.300521850586,120.99563598632812,87.22661590576172,394.4415588378906
2021-06-04,123.05867004394533,242.2066345214844,122.65267944335938,87.26917266845703,398.0491333007813
2021-06-07,123.0684585571289,245.123275756836,122.27564239501952,88.29898071289062,397.66302490234375
2021-06-08,123.8895492553711,243.9257202148437,123.13481903076172,89.03089904785156,397.7477111816406
2021-06-09,124.27079010009766,244.9108428955078,124.22198486328124,89.15005493164062,397.15435791015625
2021-06-10,123.27373504638672,248.4359130859375,124.96717834472656,89.78836822509766,399.00048828125
2021-06-11,124.48583984375,249.0636444091797,124.76551818847656,89.43091583251953,399.6598205566406
2021-06-14,127.54546356201172,250.9952392578125,123.80998992919922,89.77986145019531,400.5546569824219
2021-06-15,126.72432708740234,249.5175628662109,123.66087341308594,88.81813049316406,399.8199157714844
2021-06-16,127.22286224365234,248.5711212158203,123.55562591552734,88.23941802978516,397.5875549316406
2021-06-17,128.8259735107422,251.9706268310547,125.4055633544922,88.1287612915039,397.4556884765625
2021-06-18,127.52587890625,250.5508728027344,127.76393127441406,86.6308822631836,392.0939331054688
2021-06-21,129.32447814941406,253.6414031982422,125.62476348876952,88.41813659667969,397.7070617675781
2021-06-22,130.9667205810547,256.4228210449219,125.93155670166016,87.95854187011719,399.8333435058594
2021-06-23,130.69305419921875,256.1910400390625,125.60720825195312,87.80535888671875,399.3513793945313
2021-06-24,130.40956115722656,257.5624389648437,125.80884552001952,87.61593627929688,401.71392822265625
2021-06-25,130.11630249023438,255.9495849609375,124.50247955322266,88.20735931396484,403.1408081054688
2021-06-28,131.74871826171875,259.5230407714844,125.78253936767578,87.95021057128906,403.9535217285156
2021-06-29,133.26390075683594,262.1112976074219,125.99293518066406,87.71021270751953,404.17083740234375
2021-06-30,133.8796844482422,261.6283569335937,126.55404663085938,87.24736785888672,404.5110473632813
2021-07-01,134.1827392578125,262.304443359375,126.5610580444336,87.6244888305664,406.7505798339844
2021-07-02,136.81224060058594,268.1473083496094,127.3247528076172,87.89021301269531,409.859619140625
2021-07-06,138.82594299316406,268.1570129394531,128.81719970703125,88.53307342529297,409.1130981445313
2021-07-07,141.318603515625,270.3493347167969,129.9583740234375,88.84163665771484,410.5588684082031
2021-07-08,140.01852416992188,267.9252319335937,130.46754455566406,88.59306335449219,407.2136535644531
2021-07-09,141.846435546875,268.42742919921875,128.63282775878906,90.05018615722656,411.560546875
2021-07-12,141.25013732910156,267.8287048339844,128.46604919433594,90.82160949707033,413.0347595214844
2021-07-13,142.36451721191406,271.3634338378906,127.48283386230467,89.55305480957031,411.6266784667969
2021-07-14,145.79554748535156,272.8410949707031,128.93125915527344,90.1787567138672,412.2410278320313
2021-07-15,145.14060974121094,271.41162109375,130.35342407226562,90.324462890625,410.8329772949219
2021-07-16,143.0976104736328,271.1412353515625,130.10765075683594,90.26445770263672,407.6105041503906
2021-07-19,139.24624633789062,267.5292663574219,132.96067810058594,88.61876678466797,401.5909423828125
2021-07-20,142.8629913330078,269.7602233886719,131.678955078125,90.7101821899414,407.3459777832031
2021-07-21,142.12991333007812,271.7689514160156,130.01109313964844,90.70159912109376,410.6440124511719
2021-07-22,143.4984130859375,276.34674072265625,131.24005126953125,89.98161315917969,411.5039367675781
2021-07-23,145.21881103515625,279.7559509277344,130.36221313476562,90.7273178100586,415.7375183105469
2021-07-26,145.63912963867188,279.1571960449219,129.97589111328125,90.77018737792967,416.7579650878906
2021-07-27,143.46910095214844,276.73309326171875,131.36293029785156,91.28445434570312,414.8586120605469
2021-07-28,141.71934509277344,276.4240417480469,131.37168884277344,90.96731567382812,414.6884460449219
2021-07-29,142.36451721191406,276.69451904296875,130.64309692382812,90.9844741821289,416.4083557128906
2021-07-30,142.57955932617188,275.1588439941406,131.2576141357422,91.10446166992188,414.3861999511719
2021-08-02,142.2471923828125,275.07196044921875,132.42831420898438,90.90731811523438,413.5167236328125
2021-08-03,144.04579162597656,277.2931823730469,132.49864196777344,91.01873779296876,416.88092041015625
2021-08-04,143.64505004882812,276.7040405273437,132.77114868164062,90.73590087890624,414.8302612304688
2021-08-05,143.7525634765625,279.6110534667969,132.09434509277344,91.79872131347656,417.4573669433594
2021-08-06,143.06729125976562,279.5531311035156,129.88827514648438,91.63587951660156,418.1471557617188
2021-08-09,143.01834106445312,278.4617919921875,129.4224395751953,91.14730072021484,417.8070373535156
2021-08-10,142.5386505126953,276.6365051269531,128.82470703125,90.2816162109375,418.3267517089844
2021-08-11,142.79315185546875,277.1290588378906,128.74563598632812,90.81302642822266,419.3661804199219
2021-08-12,145.7594757080078,279.8912353515625,128.53475952148438,91.01017761230467,420.6230773925781
