Date,AAPL,MSFT,TLT,VNQ,SPY
2019-01-03,-0.09960708064973489,-0.036788303542862666,0.011379559997696465,0.006991367318156971,-0.023862791477684442
2019-01-04,0.042689163975261124,0.04650934842189991,-0.011575233790172224,0.011706885431088221,0.03349561591115302
2019-01-07,-0.002225879394838537,0.001275571923332608,-0.0029484129450283447,0.009822624390883439,0.007884570318322792
2019-01-08,0.019063190331588986,0.0072503727939488005,-0.0026280633428735767,0.02065241748466673,0.00939555904418543
2019-01-09,0.016981688507994308,0.014299538892856622,-0.0015648521161172324,-0.0014360773070809518,0.0046733681547914685
2019-01-10,0.0031963164714090553,-0.0064253432516606646,-0.006433732198111164,0.013597094416138766,0.003527485066831426
2019-01-11,-0.00981806260414364,-0.007722219442040101,0.0039018239633357155,0.002837261211360076,0.0003864306915375426
2019-01-14,-0.01503682144203533,-0.007295565158094819,-0.0037207456570231834,-0.0033442946244806038,-0.00610070597652268
2019-01-15,0.020466614615147316,0.02900553246275339,-0.003652243409282274,0.009549697580765404,0.011460529129699637
2019-01-16,0.01221657414955346,0.0035232680004209094,0.0009996004478685094,0.007030713967093094,0.002419924951612362
2019-01-17,0.005937454794695762,0.007022491435534128,0.0002497452189844651,0.004823572612201232,0.007586527159306744
2019-01-18,0.006159568212015687,0.014982809899430016,-0.005241750245064569,0.0034105979974596856,0.013310284832255936
2019-01-22,-0.022446036928472357,-0.018846885181190043,0.006774905534973952,-0.0030211406305756805,-0.013510696147166046
2019-01-23,0.004044364181859272,0.009746433163426271,-0.0004154654127310753,0.00012619316467010755,0.0020927391232663517
2019-01-24,-0.007926363089050259,-0.004779309864055503,0.006566038283777775,0.0034090595505569254,0.000531378655741932
2019-01-25,0.033136886029556,0.009133661689416206,-0.004789154510582816,0.012457437359547407,0.008461121013560113
2019-01-28,-0.009254649453488195,-0.019501555938447823,-0.0009959141249039627,0.009818680581409778,-0.0076000751781338804
2019-01-29,-0.010364375343366206,-0.020365620265843543,0.005066073802249216,0.007876448912716105,-0.0013267800224434634
2019-01-30,0.06833429639744915,0.033417352617709284,-0.0007436859439294841,0.00806008968705818,0.015830626431838413
2019-01-31,0.007201195733205434,-0.01833037005561111,0.008600325746771498,0.010417723137188029,0.008782266149735207
2019-02-01,0.0004809497934843421,-0.015800219484729316,-0.006039892790242973,-0.006354118412027154,0.00048160754172665854
2019-02-04,0.028404759470291197,0.02879952525409535,-0.00446417044998082,0.0074803356783457176,0.007035481500018204
2019-02-05,0.017109765136387844,0.013996626825481417,0.00456757261682017,0.0057488156504708066,0.004191698335677341
2019-02-06,0.0003442461194074209,-0.011098654529812069,0.0004957025850531593,-0.006548865984209562,-0.0013180355469931682
2019-02-07,-0.018939442734029588,-0.007167810857423018,0.006610168817685169,0.008270238367231508,-0.009532602192260264
2019-02-08,0.001175083061931037,0.003799780256466434,0.004268197442956589,0.0,0.0012211926859080346
2019-02-11,-0.0057505774840336255,-0.0039744854088124,-0.003923266860208163,0.002734365642100167,0.0005546203423540952
2019-02-12,0.00861677461857524,0.015581925180219836,-0.0025436446058046958,-0.006283767532109574,0.012859598187972665
2019-02-13,-0.004154856956505637,-0.0007486361869505354,-0.0037841572508980903,0.005130463697611054,0.0032466613260355714
2019-02-14,0.0036434096310586916,0.0008426180962637364,0.005697647298989139,0.0032046022956013775,-0.002218027536423861
2019-02-15,-0.0022248425674331607,0.012348298644761613,0.001560361626404827,0.0067440703011536485,0.010897259800628945
2019-02-19,0.0029925866807551937,-0.00046207200336267906,0.0025411269662158897,-0.0002352295089469436,0.0017303667690269364
2019-02-20,0.006435312940382021,-0.005199283547590805,-0.002862230810250832,-0.006230242251849982,0.002015962184937825
2019-02-21,-0.0056382416414197944,0.021091891741439772,-0.008938708287076658,0.0009463487727061626,-0.003556147169521795
2019-02-22,0.011165442720073804,0.0142582565890641,0.0059580206290896776,0.0059086851078908875,0.006199737955991047
2019-02-25,0.007284739729597645,0.005587122166508918,-0.0029614784510548775,-0.00787123752455976,0.0013613740365194804
2019-02-26,0.0005737560045324663,0.006900235096473306,0.004950283324343996,-0.0030785078879775885,-0.0007154908877060606
2019-02-27,0.00309771454269292,-0.0016910396608486034,-0.011329172059061587,-0.004989042492372753,-0.00042923952852169656
2019-02-28,-0.009836192481434303,-0.0012481208646287767,-0.003404588301278988,0.002626206491325167,-0.0018626493814348777
2019-03-01,0.010511423616521576,0.0044632587387940514,-0.009242899215862632,-0.003095252859927178,0.006243804578354162
2019-03-04,0.005029378030967813,-0.002399456112718301,0.007837490097488908,0.0045384672714468,-0.0036372008419002233
2019-03-05,-0.0018194321196675078,-0.004988408460261051,0.0020908550771530088,0.0027343431251074524,-0.0013602875846844276
2019-03-06,-0.005754090111366628,0.00044773150098387227,0.00367139526854543,-0.00462418791602659,-0.006056806137583082
2019-03-07,-0.011574782564629627,-0.01217007633266698,0.0064843867806787525,-0.0021443072012586883,-0.008365839916871676
2019-03-08,0.002376713867785707,0.0010869842918070916,0.004213103501744753,0.0010742832465620022,-0.001999668010207123
2019-03-11,0.034642562825455636,0.020993653700526416,-0.002961495932526148,0.014667779422248506,0.01450104086837456
2019-03-12,0.011235181032864139,0.0070016714974241445,0.007012775247224212,0.0045828566198342635,0.0037711540853584413
2019-03-13,0.004422063567307122,0.007745087172174259,-0.001884290029695923,0.004913526131216983,0.006619195558471569
2019-03-14,0.011116699560425491,0.0007860812793607508,-0.007223151921920246,0.0015133280648860215,-0.0006400457830013639
2019-03-15,0.013008180800966995,0.011519287642431486,0.006614230013681999,-0.0031382992687976063,0.004940581143049627
2019-03-18,0.010208378095447834,0.014321480780842721,-0.0005746809545910114,-0.005013951861112753,0.0036262734572605204
2019-03-19,-0.007924945361526992,0.000680700141626911,-0.0022194859399549127,-0.003046873663013927,0.00024795747410344404
2019-03-20,0.008738902210392085,-0.0011053250200437903,0.01046045929522288,0.003056185474044071,-0.0030100213506978335
2019-03-21,0.03683007648317882,0.02297497591709674,0.0022011000183068674,0.01781336101904718,0.011294410815603007
2019-03-22,-0.020708226755696724,-0.026368417114339904,0.01553486323297304,-0.007253969063526822,-0.019246210820765608
2019-03-25,-0.012090817624840655,0.00521146706928044,0.0016019394510711216,0.0012760161468376996,-0.0007522575847375146
2019-03-26,-0.010331999264483138,0.0021247773574555318,-0.000719785003348683,0.007992311935850482,0.0074542026106925174
2019-03-27,0.008994239123179426,-0.009668380979546809,0.009202137770216945,-0.002872694589314717,-0.005228923899076254
2019-03-28,0.001326182995974312,0.00137024150272258,0.003488799250520147,0.009703052899999287,0.003790623161198159
2019-03-29,0.006517833276376006,0.008637627327463537,-0.0009480525337354218,-0.0009190560624198207,0.0063051961953659585
2019-04-01,0.006791205008382484,0.009157083902268104,-0.014203974278265585,-0.0005754528326649133,0.011859134060241638
2019-04-02,0.01453665441832297,0.0014284315483863441,0.0018489325173067783,0.007022586007621179,0.0004899601650281138
2019-04-03,0.0068551016717348645,0.006544223518897496,-0.008667299735694134,-0.0011428746978570103,0.0015737063586336308
2019-04-04,0.0017402905621679565,-0.005084690117623913,0.0028334667722469398,-0.0016025412310016751,0.0026531647921208545
2019-04-05,0.00669430337713961,0.0044401843781554096,0.0012913327743759861,0.006992798542244438,0.004840307856680548
2019-04-08,0.015736045380722707,0.00033379779762410244,-0.003547441684732089,-0.005578390008395107,0.0007623605962128188
2019-04-09,-0.0029984244390101056,-0.0054197350037925585,0.003155957843226087,-0.005266083975824842,-0.005124827671882604
2019-04-10,0.005613987806192489,0.007628894501621852,0.0024194559166206275,0.009207142688685055,0.0034108842904301273
2019-04-11,-0.008324078389408185,0.0011649041277024264,-0.0058737657520048225,-0.0006843130061799929,-0.0002779044304724865
2019-04-12,-0.00040224522322762635,0.0051525217978487525,-0.0071226653367960635,0.004792919746418933,0.006766318923431047
2019-04-15,0.0018102298576909703,0.0008269798871414213,0.0025271649599669654,-0.005110595266389795,-0.0006545682298235711
2019-04-16,0.00010039995721178308,-0.0023134562882962673,-0.0062611907391123545,-0.02260276950381135,0.0006549969700309077
2019-04-17,0.019473152637962343,0.008280246955251869,0.00040911999553827627,-0.009110129092996022,-0.0024467005605044445
2019-04-18,0.0035935713691241933,0.013139582717569098,0.005235052783066685,0.0076614772107368445,0.0019687531806260594
2019-04-22,0.0032865013353442496,0.0031611813603156236,-0.004800819677255763,-0.010995363892543741,0.0008623300749341922
2019-04-23,0.014423492696426177,0.013574762266981732,0.002125817376892325,0.013246443620215098,0.008991636413714588
2019-04-24,-0.0015423702875126954,-0.003427786324918247,0.008158439564666997,0.0073538056530970675,-0.002219245997724162
2019-04-25,-0.009075326776571635,0.0331170740261606,-0.00145643188161515,-0.002085669131178358,-0.0006162509549533235
2019-04-26,-0.004773831127988903,0.00572998566577998,0.0034038593972076647,0.007895886715328926,0.004657110746390414
2019-04-29,0.0015174628958052327,-0.0009238609313204638,-0.006381084123536995,-0.009792537626407416,0.0015678047504918968
2019-04-30,-0.019256076473479156,0.006395879418431782,0.005121441060661702,0.00954052143409334,0.0005102763997164583
2019-05-01,0.049085581955547575,-0.02082692234539807,0.004125068117540431,0.0008064215170504596,-0.007516568669835855
2019-05-02,-0.006507847316852389,-0.013059145194583288,-0.00476207221746916,0.001036294344993971,-0.0021590044934460817
2019-05-03,0.012431335094812423,0.02131357137825618,0.002838419322320096,0.008512612356564642,0.00978759059491452
2019-05-06,-0.015442737598004963,-0.005818494947295028,0.002749486080776853,-0.0031937859710247096,-0.004115065545263086
2019-05-07,-0.026957039768689794,-0.020522810922934842,0.007661316459081524,-0.018079639342967635,-0.016699667543885854
2019-05-08,0.0001971280838346523,-7.94159069804623e-05,-0.004321806398552175,-0.0010489583748715114,-0.0013891594925898865
2019-05-09,-0.01074415622559255,-7.974506889751876e-05,0.004099185289280438,0.0025668505399034647,-0.003025657100217627
2019-05-10,-0.013853270323168076,0.012988117489159068,-0.0013606965021442097,0.01070507598335313,0.005023340186662839
2019-05-13,-0.05811961993148307,-0.029733510680513997,0.007855979068077001,-0.0010361666796127045,-0.025129914164771727
2019-05-14,0.01583032348315072,0.011187738919864021,-0.002943064262260209,0.0036878829012236825,0.009043396846777796
2019-05-15,0.011979120788807585,0.01408216337708379,0.006142334289954254,0.0067746231880840835,0.005857274292545789
2019-05-16,-0.004399534250256298,0.0230917036006848,-0.003329949743934968,0.003991803182903375,0.009261326951320425
2019-05-17,-0.005681862865260401,-0.0066703252940600866,0.0022270247788527264,-0.0019310320897651945,-0.006465274660915177
2019-05-20,-0.031269878238322946,-0.014445288501324649,-0.0020630546956511564,-0.014455092551692528,-0.0066115871475794785
2019-05-21,0.0191708347744306,0.005387501505715209,-0.0015910627274471345,0.008546035352249959,0.009015256670112715
2019-05-22,-0.020471647365385315,0.006067639858554852,0.005735401465886136,0.0029772116793298498,-0.003071250910705925
2019-05-23,-0.017069664894481917,-0.011670608687777029,0.011247837696286345,0.0022832798802321363,-0.012218532894000989
2019-05-24,-0.0038406628564529033,0.0004755184469289464,0.0008615189993803618,0.0030757911945717975,0.0022682435191767603
2019-05-28,-0.0041344788792816445,-0.0006337872095741881,0.007199524578079375,-0.009879638658019996,-0.009300657241613997
2019-05-29,-0.00476925988406629,-0.00967021652160982,0.00303061228208934,-0.013304551833196454,-0.006710558777568321
2019-05-30,0.0051867657950304125,0.00632322884255232,0.008598688415257127,0.004184654685652545,0.002731293827243686
2019-05-31,-0.018115751045909456,-0.016304930345167445,0.012519389093553546,0.005787713425219332,-0.0134754064276843
2019-06-03,-0.010110186333835425,-0.031048013342095393,0.0066891705520208955,0.0024169250163641465,-0.0025429873905606915
2019-06-04,0.036583759994751164,0.027703830122109974,-0.011401780540483686,-0.0044777209301603005,0.02170662276954971
2019-06-05,0.016143381841970728,0.021679151314083933,-0.005651988808645481,0.020874342817100544,0.00866223290879753
2019-06-06,0.014681630124849576,0.015815068061986848,0.0032262054984408817,0.0019205613962136603,0.006502703949548216
2019-06-07,0.026617143843281843,0.028007738087567624,0.008651664282093963,0.003720521350356165,0.01000696610622498
2019-06-10,0.012779446372297665,0.009132684406522928,-0.009412151555197146,-0.003257627153979814,0.004588793576109307
2019-06-11,0.011579544961901167,-0.003770735574762596,0.0006125001491756876,0.002704842320296885,-0.00024225997401405852
2019-06-12,-0.003182477874040024,-0.004617692448370292,0.0007660699933718096,0.0033720138387614007,-0.0017649497194556218
2019-06-13,-0.00020595817763302549,0.006312086696364405,0.0034435050109828946,0.004256913857643818,0.00412623502253795
2019-06-14,-0.007262442805140101,0.0009823293006043787,0.0025162874225928,0.0005573260340048236,-0.0011049255900766886
2019-06-17,0.005966648451650736,0.0030204811384373365,0.001749782954873158,0.010702803030923524,0.00037998064096189665
2019-06-18,0.023518347934972095,0.017387837338880274,0.005012200152223478,-0.0009930556473669583,0.010470921568561442
2019-06-19,-0.002922647367834208,0.003921248610531336,0.0014356038878704513,0.005410137101915957,0.002257354755667018
2019-06-20,0.008035683788589543,0.009285835423491262,0.002640506480604321,0.005051849634467809,0.009554354410806098
2019-06-21,-0.003409338247781002,0.0001460998934141866,-0.0109865261093679,-0.014095434765641013,-0.0014537712329054653
2019-06-24,-0.0010061722350543922,0.00591352857162053,0.007456628346968808,-0.003435803229346557,-0.0012240418418776322
2019-06-25,-0.015157355037782039,-0.031572118503568225,0.003096442517696474,-0.01479074819308035,-0.009808206383770113
2019-06-26,0.021628888021358206,0.00374764372876335,-0.006399469270645719,-0.019979858112074478,-0.0009975033672636746
2019-06-27,-0.0003002231218126594,0.0016422519349514886,0.007046568334863945,0.012873384313836889,0.0035463070196830593
2019-06-28,-0.00911186486666593,-0.0014157751612774438,-0.0006773051235535732,0.0034443558730252732,0.0051454995858302155
2019-07-01,0.018340769594810125,0.012839363358913447,-0.002338723611239213,-0.00045756152460774135,0.009078668904577869
2019-07-02,0.005854568020366102,0.006633058219517318,0.007713533847663934,0.017398913930945392,0.0026043913289621745
2019-07-03,0.008286715118860366,0.006443327918864705,0.007129003360111685,0.011926545517923381,0.007994968495015575
2019-07-05,-0.0008805125488599019,-0.0029098642270908304,-0.01326289938922276,-0.0035580737243520177,-0.0011375865510597771
2019-07-08,-0.02061388232672301,-0.0007296774290846963,0.0013591308347118414,0.0035707788186420952,-0.005495263076955248
2019-07-09,0.006099226702488414,-0.003650697508194356,-0.0003771104907992484,0.003335487870721021,0.0012466506610941952
2019-07-10,0.009888704756451316,0.01018620127413028,-0.005506832910917803,0.005762476152362694,0.004778257964513255
