Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2019-01-02,102.4181900024414,102.42657641812774,101.73903106498719,102.00734519126303,19841500
2019-01-03,103.58366394042969,103.85197169989276,102.48528004965294,102.53558575550178,21187000
2019-01-04,102.38465881347656,102.76196438863496,101.99896682197024,102.57750161074904,12970200
2019-01-07,102.0827865600586,102.83740392079801,101.97378876232504,102.81225107493333,8498100
2019-01-08,101.81450653076172,102.24212421749021,101.78096726151227,102.03250858240233,7737100
2019-01-09,101.65518188476562,101.8144917913973,101.28626277035207,101.67195471544296,9349200
2019-01-10,101.00115966796875,101.79770262629886,100.90054189725446,101.68869844211858,8222900
2019-01-11,101.39524841308594,101.68032253078181,101.18563283350021,101.3114034606436,5786900
2019-01-14,101.01798248291016,101.46236666212005,100.81674684190156,101.37013525923169,6730500
2019-01-15,100.64904022216797,101.09342432786862,100.57357527003245,101.08503791163994,8997400
2019-01-16,100.74964904785156,100.94249182519722,100.2046471868578,100.27171931982632,6048400
2019-01-17,100.77481079101562,101.05988497293247,100.52326948006208,100.79996364271872,8153400
2019-01-18,100.24657440185547,100.71611775154966,100.10403731219884,100.48134287822197,14106400
2019-01-22,100.92573547363281,101.2191960751889,100.67419415974967,100.87542337267938,8881100
2019-01-23,100.88380432128906,101.13534562153914,100.47295950137753,100.51487878677855,5776800
2019-01-24,101.54621124267578,101.67198191856431,101.2108249059605,101.37852127279929,7121900
2019-01-25,101.05989074707031,101.24435353271417,100.88381437812708,101.11019645335077,6460800
2019-01-28,100.95924377441406,101.40362774860053,100.95924377441406,101.06824156528415,6435800
2019-01-29,101.47071075439453,101.48748358368755,100.94248177694561,101.05986599415648,5750100
2019-01-30,101.39524841308594,101.437174087787,100.89217230147216,101.31978347801596,10571300
2019-01-31,102.26728057861328,102.44335695049227,101.8732021476148,101.91512783485531,11843400
2019-02-01,101.64959716796875,102.1622155276229,101.5487520047624,102.0865864637802,12024600
2019-02-04,101.19581604003906,101.30506658318343,100.85967186594776,101.2126267750229,8966200
2019-02-05,101.65803527832031,101.87652999660284,101.39752653706452,101.45635129836157,6983300
2019-02-06,101.70842742919922,102.02776725763924,101.45632412462786,101.98574683450248,5184000
2019-02-07,102.3807373046875,102.44796743130658,101.87652417787996,102.0698027776376,8781000
2019-02-08,102.81771850585938,102.91856369402349,102.58241947822744,102.74208942329953,5885400
2019-02-11,102.41433715820312,102.67484584589108,102.31349198325127,102.4059317907696,4352800
2019-02-12,102.1538314819336,102.31350142081472,101.85130234058904,102.23787234118728,7939600
2019-02-13,101.76726531982422,102.01096970038017,101.60760179639719,101.80928574838867,4757700
2019-02-14,102.34709930419922,102.69164240592478,102.1706250699374,102.64122302796892,5868900
2019-02-15,102.50679779052734,102.5404064442556,102.13703848533541,102.15384281219954,5527200
2019-02-19,102.76728057861328,102.97736987415921,102.48155580273425,102.87652470418723,5872800
2019-02-20,102.47313690185547,102.59078637154867,102.17900681620719,102.48153585582266,4455800
2019-02-21,101.55715942382812,101.81767449785588,101.43110457012646,101.74203902106841,7382500
2019-02-22,102.16223907470703,102.4815725480053,102.03618419449909,102.07820462504091,6374600
2019-02-25,101.85968780517578,101.93532328144127,101.61598346607877,101.82607275032625,6293500
2019-02-26,102.36392211914062,102.3723274874572,101.98576389332213,102.29669840686049,6028900
2019-02-27,101.2042236328125,101.79247114184406,101.07816876332946,101.78407218558432,7737300
2019-02-28,100.85966491699219,101.36388434909823,100.59915624544276,101.31345855903778,9533400
2019-03-01,99.92742919921875,100.66008024247994,99.91058295399434,100.491656339996,13541100
2019-03-04,100.71060943603516,100.86219352323344,100.26428029732918,100.45797357401152,9808500
2019-03-05,100.92118072509766,100.94645010332692,100.44116533814443,100.44958846422085,5595200
2019-03-06,101.29170227050781,101.49381228388674,100.96327108940649,100.98853403795867,7766700
2019-03-07,101.94851684570312,102.11694713203735,101.56955994512843,101.59482288183895,8187200
2019-03-08,102.37803649902344,102.47909470088572,101.77170013777045,101.99907948572051,7517600
2019-03-11,102.07484436035156,102.25169135338243,101.88115755010966,102.23485153617139,5157800
2019-03-12,102.7906723022461,102.93383968432182,102.11697027907536,102.15065634397789,6422300
2019-03-13,102.59698486328125,102.70645975485752,102.42013784229195,102.45382390699847,4386300
2019-03-14,101.85591125488281,102.53804286815631,101.83064831086534,102.47909385712876,8188400
2019-03-15,102.52960968017578,102.69803357373223,102.23486465397214,102.52118655801004,4302000
2019-03-18,102.47068786621094,102.63069510502034,102.33594357564273,102.37805277268565,3893300
2019-03-19,102.24325561523438,102.42010257532885,101.80534334979862,101.97376719037688,5220200
2019-03-20,103.3127670288086,103.45592794484936,102.51274409803197,102.52116079312277,10123700
2019-03-21,103.54016876220703,103.65806677595734,103.36332174158156,103.5485918846063,7182600
2019-03-22,105.14865112304688,105.50234518618055,104.47494263854058,104.60126378250554,13077000
2019-03-25,105.31709289550781,106.05817363915841,104.85392385568755,105.10655976150915,9736300
2019-03-26,105.24128723144531,105.51076934289615,104.94654217594599,105.01390788508846,7502000
2019-03-27,106.20973205566406,106.39499577179161,105.52760049757333,105.62023556811701,14207200
2019-03-28,106.58027648925781,106.68975781528815,106.11710751553714,106.31921749634324,9143200
2019-03-29,106.47923278808594,106.50449573448292,105.80552423434897,105.83921030453192,10841400
2019-04-01,104.96680450439453,105.80235093786858,104.81488638566123,105.74327202720109,16501500
2019-04-02,105.16088104248047,105.27903882210434,104.86548659342081,105.05960662515491,9725000
2019-04-03,104.24942016601562,104.54482118882741,104.12282708666085,104.32538245274748,10407000
2019-04-04,104.54480743408203,104.56168436273587,104.18189229640203,104.31692704298722,7503400
2019-04-05,104.6798095703125,104.79796735143476,104.30001762229325,104.33377790820192,6321800
2019-04-08,104.30846405029297,104.61230021693768,104.24938515339632,104.51102578746733,4446400
2019-04-09,104.63765716552734,104.94148698568738,104.46041398168236,104.8402125253403,7020300
2019-04-10,104.89082336425781,105.09337867310644,104.73890527284203,104.8823816816466,7519900
2019-04-11,104.27471923828125,104.67138818661762,104.15656143424619,104.59543235793109,8679300
2019-04-12,103.5320053100586,103.86116011141755,103.49824501772468,103.71768369833644,7005500
2019-04-15,103.79364776611328,103.80208301000505,103.57420908169549,103.62484630151594,3070000
2019-04-16,103.1437759399414,103.49824936566279,103.0846970356545,103.3969749235239,8927300
2019-04-17,103.18597412109375,103.44760833915154,103.0593746339596,103.07625156065605,6118500
2019-04-18,103.72615814208984,103.89495321795432,103.62487723309953,103.65019585056726,27589400
2019-04-22,103.22818756103516,103.44762628085208,103.16910864867505,103.36322875449743,6241200
2019-04-23,103.4476318359375,103.5573479821784,103.29571370469378,103.48139213611597,6239700
2019-04-24,104.2916030883789,104.30848001616826,103.88648599113814,103.90336935804532,7302000
2019-04-25,104.13970947265625,104.33382960303376,103.89495210788431,104.22410700968673,5380900
2019-04-26,104.49418640136719,104.67142316665036,104.3507099398217,104.63766930203221,5950700
2019-04-29,103.82740020751953,104.10591779097828,103.68392379390166,104.00464335271502,10246000
2019-04-30,104.35914611816406,104.43510196822575,103.75147356119375,103.76835049261217,7957400
2019-05-01,104.78963470458984,105.25479869723601,104.53590419759387,104.6120259307466,14371900
2019-05-02,104.29061889648438,104.71349871548253,104.0622666333843,104.60355228549123,6612800
2019-05-03,104.58663940429688,104.77270110350494,104.34136833619915,104.58663940429688,6191700
2019-05-06,104.87419891357422,105.19558526471589,104.81499599487353,105.13638234601521,4482500
2019-05-07,105.67767333984375,105.83836974982462,105.20404996638585,105.32245580975034,8984900
2019-05-08,105.22095489501953,105.97368042253524,105.12792082284264,105.84681519205462,6907600
2019-05-09,105.65227508544922,105.97366782481207,105.1363612747558,105.81297145513065,9411900
2019-05-10,105.50851440429688,106.10054356739568,105.37318976551205,105.62692023691663,6037800
